parameter,branch,compliance_model,parameter_value,baseline_parameter_value,delta_parameter,relative_parameter_change,metric,metric_value,baseline_metric_value,delta_metric,relative_metric_change,sensitivity
beta,lpa,olufsen,0.3,0.6,-0.3,-0.5,mpa_mean,821.9797925567219,816.2097021608391,5.770090395882789,0.007069372467157659,-0.014138744934315318
beta,lpa,olufsen,0.3,0.6,-0.3,-0.5,rpa_split,0.5010058167451905,0.5,0.0010058167451905131,0.0020116334903810262,-0.0040232669807620525
beta,lpa,olufsen,0.3,0.6,-0.3,-0.5,lpa_split,0.4989941832548095,0.5,-0.0010058167451905131,-0.0020116334903810262,0.0040232669807620525
beta,lpa,olufsen,0.32,0.6,-0.27999999999999997,-0.4666666666666666,mpa_systolic,3968.184666190281,3942.837664265465,25.34700192481614,0.006428619203509153,-0.013775612578948186
beta,lpa,olufsen,0.32,0.6,-0.27999999999999997,-0.4666666666666666,mpa_diastolic,3.561366784577872,4.536308204188096,-0.9749414196102237,-0.21491957242017198,0.4605419409003686
beta,lpa,olufsen,0.32,0.6,-0.27999999999999997,-0.4666666666666666,mpa_mean,823.0137228886783,816.2097021608391,6.804020727839202,0.008336118413964195,-0.017863110887066134
beta,lpa,olufsen,0.32,0.6,-0.27999999999999997,-0.4666666666666666,rpa_split,0.5011028591673862,0.5,0.001102859167386172,0.002205718334772344,-0.004726539288797881
beta,lpa,olufsen,0.32,0.6,-0.27999999999999997,-0.4666666666666666,lpa_split,0.49889714083261383,0.5,-0.001102859167386172,-0.002205718334772344,0.004726539288797881
beta,lpa,olufsen,0.34,0.6,-0.25999999999999995,-0.4333333333333333,mpa_systolic,3962.6515323856793,3942.837664265465,19.813868120214465,0.0050252812333083235,-0.011596802846096132
beta,lpa,olufsen,0.34,0.6,-0.25999999999999995,-0.4333333333333333,mpa_diastolic,3.8998171740966634,4.536308204188096,-0.6364910300914324,-0.14031035843283293,0.3237931348449991
beta,lpa,olufsen,0.34,0.6,-0.25999999999999995,-0.4333333333333333,mpa_mean,821.5934645481793,816.2097021608391,5.383762387340198,0.006596052917635246,-0.015221660579158263
beta,lpa,olufsen,0.34,0.6,-0.25999999999999995,-0.4333333333333333,rpa_split,0.5012246538363502,0.5,0.0012246538363501758,0.0024493076727003515,-0.00565224847546235
beta,lpa,olufsen,0.34,0.6,-0.25999999999999995,-0.4333333333333333,lpa_split,0.4987753461636498,0.5,-0.0012246538363501758,-0.0024493076727003515,0.00565224847546235
beta,lpa,olufsen,0.36,0.6,-0.24,-0.4,mpa_systolic,3957.1311995742867,3942.837664265465,14.293535308821902,0.0036251899078590982,-0.009062974769647745
beta,lpa,olufsen,0.36,0.6,-0.24,-0.4,mpa_diastolic,4.166354328452758,4.536308204188096,-0.36995387573533733,-0.08155395512892655,0.20388488782231637
beta,lpa,olufsen,0.36,0.6,-0.24,-0.4,mpa_mean,820.1461283750789,816.2097021608391,3.9364262142397592,0.0048228123285210135,-0.012057030821302533
beta,lpa,olufsen,0.36,0.6,-0.24,-0.4,rpa_split,0.5012154572286868,0.5,0.001215457228686767,0.002430914457373534,-0.0060772861434338354
beta,lpa,olufsen,0.36,0.6,-0.24,-0.4,lpa_split,0.49878454277131323,0.5,-0.001215457228686767,-0.002430914457373534,0.0060772861434338354
beta,lpa,olufsen,0.38,0.6,-0.21999999999999997,-0.36666666666666664,mpa_systolic,3953.135680253102,3942.837664265465,10.298015987636973,0.002611828552052612,-0.007123168778325306
beta,lpa,olufsen,0.38,0.6,-0.21999999999999997,-0.36666666666666664,mpa_diastolic,4.291541301454963,4.536308204188096,-0.24476690273313295,-0.053957291197091646,0.14715624871934085
beta,lpa,olufsen,0.38,0.6,-0.21999999999999997,-0.36666666666666664,mpa_mean,819.059065735649,816.2097021608391,2.8493635748098995,0.0034909699887988037,-0.009520827242178556
beta,lpa,olufsen,0.38,0.6,-0.21999999999999997,-0.36666666666666664,rpa_split,0.5009516791845042,0.5,0.0009516791845042283,0.0019033583690084566,-0.005190977370023064
beta,lpa,olufsen,0.38,0.6,-0.21999999999999997,-0.36666666666666664,lpa_split,0.49904832081549577,0.5,-0.0009516791845042283,-0.0019033583690084566,0.005190977370023064
beta,lpa,olufsen,0.4,0.6,-0.19999999999999996,-0.33333333333333326,mpa_systolic,3955.9406535468356,3942.837664265465,13.10298928137081,0.0033232383367251426,-0.00996971501017543
beta,lpa,olufsen,0.4,0.6,-0.19999999999999996,-0.33333333333333326,mpa_diastolic,4.239465223238786,4.536308204188096,-0.29684298094931005,-0.06543712807592154,0.19631138422776467
beta,lpa,olufsen,0.4,0.6,-0.19999999999999996,-0.33333333333333326,mpa_mean,819.8446582238106,816.2097021608391,3.634956062971469,0.004453458533203246,-0.013360375599609741
beta,lpa,olufsen,0.4,0.6,-0.19999999999999996,-0.33333333333333326,rpa_split,0.5013089621330045,0.5,0.0013089621330044654,0.002617924266008931,-0.007853772798026794
beta,lpa,olufsen,0.4,0.6,-0.19999999999999996,-0.33333333333333326,lpa_split,0.49869103786699553,0.5,-0.0013089621330044654,-0.002617924266008931,0.007853772798026794
beta,lpa,olufsen,0.42,0.6,-0.18,-0.3,mpa_systolic,3952.3762457664116,3942.837664265465,9.538581500946748,0.002419217404610988,-0.00806405801536996
beta,lpa,olufsen,0.42,0.6,-0.18,-0.3,mpa_diastolic,4.34302309950044,4.536308204188096,-0.19328510468765536,-0.04260845956392625,0.14202819854642082
beta,lpa,olufsen,0.42,0.6,-0.18,-0.3,mpa_mean,818.8706219713221,816.2097021608391,2.6609198104829375,0.003260093335620001,-0.010866977785400004
beta,lpa,olufsen,0.42,0.6,-0.18,-0.3,rpa_split,0.5010532927593757,0.5,0.0010532927593757124,0.002106585518751425,-0.007021951729171416
beta,lpa,olufsen,0.42,0.6,-0.18,-0.3,lpa_split,0.4989467072406243,0.5,-0.0010532927593757124,-0.002106585518751425,0.007021951729171416
beta,lpa,olufsen,0.44,0.6,-0.15999999999999998,-0.26666666666666666,mpa_systolic,3949.1266159204547,3942.837664265465,6.288951654989887,0.0015950318502807278,-0.005981369438552729
beta,lpa,olufsen,0.44,0.6,-0.15999999999999998,-0.26666666666666666,mpa_diastolic,4.414184453759602,4.536308204188096,-0.12212375042849377,-0.026921396195202167,0.10095523573200813
beta,lpa,olufsen,0.44,0.6,-0.15999999999999998,-0.26666666666666666,mpa_mean,817.9675218341067,816.2097021608391,1.7578196732675906,0.0021536373172408104,-0.008076139939653039
beta,lpa,olufsen,0.44,0.6,-0.15999999999999998,-0.26666666666666666,rpa_split,0.500719001680094,0.5,0.000719001680093978,0.001438003360187956,-0.005392512600704835
beta,lpa,olufsen,0.44,0.6,-0.15999999999999998,-0.26666666666666666,lpa_split,0.499280998319906,0.5,-0.000719001680093978,-0.001438003360187956,0.005392512600704835
beta,lpa,olufsen,0.46,0.6,-0.13999999999999996,-0.23333333333333328,mpa_systolic,3949.3399364549473,3942.837664265465,6.502272189482483,0.001649135151673517,-0.0070677220786007884
beta,lpa,olufsen,0.46,0.6,-0.13999999999999996,-0.23333333333333328,mpa_diastolic,4.422825459374696,4.536308204188096,-0.1134827448133997,-0.02501654202168804,0.1072137515215202
beta,lpa,olufsen,0.46,0.6,-0.13999999999999996,-0.23333333333333328,mpa_mean,818.0386677778578,816.2097021608391,1.828965617018639,0.0022408035731217393,-0.009603443884807456
beta,lpa,olufsen,0.46,0.6,-0.13999999999999996,-0.23333333333333328,rpa_split,0.5008287583293168,0.5,0.0008287583293168366,0.0016575166586336731,-0.007103642822715744
beta,lpa,olufsen,0.46,0.6,-0.13999999999999996,-0.23333333333333328,lpa_split,0.49917124167068316,0.5,-0.0008287583293168366,-0.0016575166586336731,0.007103642822715744
beta,lpa,olufsen,0.48,0.6,-0.12,-0.2,mpa_systolic,3948.3727581027,3942.837664265465,5.5350938372353085,0.0014038350823825953,-0.007019175411912976
beta,lpa,olufsen,0.48,0.6,-0.12,-0.2,mpa_diastolic,4.447612023528599,4.536308204188096,-0.0886961806594968,-0.019552503195794557,0.09776251597897277
beta,lpa,olufsen,0.48,0.6,-0.12,-0.2,mpa_mean,817.770526399955,816.2097021608391,1.5608242391158456,0.0019122833690701161,-0.009561416845350581
beta,lpa,olufsen,0.48,0.6,-0.12,-0.2,rpa_split,0.500742799747204,0.5,0.0007427997472040371,0.0014855994944080742,-0.007427997472040371
beta,lpa,olufsen,0.48,0.6,-0.12,-0.2,lpa_split,0.49925720025279596,0.5,-0.0007427997472040371,-0.0014855994944080742,0.007427997472040371
beta,lpa,olufsen,0.5,0.6,-0.09999999999999998,-0.16666666666666663,mpa_systolic,3948.2396243965763,3942.837664265465,5.401960131111537,0.0013700691205398385,-0.008220414723239033
beta,lpa,olufsen,0.5,0.6,-0.09999999999999998,-0.16666666666666663,mpa_diastolic,4.456871751916015,4.536308204188096,-0.07943645227208052,-0.01751125556212025,0.10506753337272152
beta,lpa,olufsen,0.5,0.6,-0.09999999999999998,-0.16666666666666663,mpa_mean,817.7387535102573,816.2097021608391,1.5290513494181823,0.001873356008106938,-0.01124013604864163
beta,lpa,olufsen,0.5,0.6,-0.09999999999999998,-0.16666666666666663,rpa_split,0.5007684633838848,0.5,0.0007684633838848098,0.0015369267677696197,-0.00922156060661772
beta,lpa,olufsen,0.5,0.6,-0.09999999999999998,-0.16666666666666663,lpa_split,0.4992315366161152,0.5,-0.0007684633838848098,-0.0015369267677696197,0.00922156060661772
beta,lpa,olufsen,0.52,0.6,-0.07999999999999996,-0.13333333333333328,mpa_systolic,3946.2368232082054,3942.837664265465,3.3991589427405415,0.0008621097879701298,-0.006465823409775976
beta,lpa,olufsen,0.52,0.6,-0.07999999999999996,-0.13333333333333328,mpa_diastolic,4.4894150177168495,4.536308204188096,-0.046893186471246295,-0.010337301691263545,0.07752976268447662
beta,lpa,olufsen,0.52,0.6,-0.07999999999999996,-0.13333333333333328,mpa_mean,817.1736019504506,816.2097021608391,0.9638997896114461,0.0011809462532234194,-0.008857096899175649
beta,lpa,olufsen,0.52,0.6,-0.07999999999999996,-0.13333333333333328,rpa_split,0.5004989256450303,0.5,0.0004989256450302904,0.0009978512900605807,-0.007483884675454359
beta,lpa,olufsen,0.52,0.6,-0.07999999999999996,-0.13333333333333328,lpa_split,0.4995010743549697,0.5,-0.0004989256450302904,-0.0009978512900605807,0.007483884675454359
beta,lpa,olufsen,0.54,0.6,-0.05999999999999994,-0.09999999999999991,mpa_systolic,3944.749667183594,3942.837664265465,1.9120029181290192,0.0004849306720025,-0.004849306720025004
beta,lpa,olufsen,0.54,0.6,-0.05999999999999994,-0.09999999999999991,mpa_diastolic,4.512596182307972,4.536308204188096,-0.023712021880124112,-0.005227162885059761,0.05227162885059766
beta,lpa,olufsen,0.54,0.6,-0.05999999999999994,-0.09999999999999991,mpa_mean,816.7538936870468,816.2097021608391,0.5441915262076691,0.0006667300385758374,-0.00666730038575838
beta,lpa,olufsen,0.54,0.6,-0.05999999999999994,-0.09999999999999991,rpa_split,0.5003010767398809,0.5,0.00030107673988089,0.00060215347976178,-0.006021534797617805
beta,lpa,olufsen,0.54,0.6,-0.05999999999999994,-0.09999999999999991,lpa_split,0.4996989232601191,0.5,-0.00030107673988089,-0.00060215347976178,0.006021534797617805
beta,lpa,olufsen,0.56,0.6,-0.039999999999999925,-0.06666666666666654,mpa_systolic,3944.663557940474,3942.837664265465,1.8258936750094108,0.0004630912633197562,-0.006946368949796356
beta,lpa,olufsen,0.56,0.6,-0.039999999999999925,-0.06666666666666654,mpa_diastolic,4.513957931039523,4.536308204188096,-0.02235027314857252,-0.00492697412577432,0.07390461188661494
beta,lpa,olufsen,0.56,0.6,-0.039999999999999925,-0.06666666666666654,mpa_mean,816.7294021600687,816.2097021608391,0.5196999992296014,0.0006367236236640463,-0.009550854354960711
beta,lpa,olufsen,0.56,0.6,-0.039999999999999925,-0.06666666666666654,rpa_split,0.5002855509249154,0.5,0.0002855509249154453,0.0005711018498308906,-0.008566527747463375
beta,lpa,olufsen,0.56,0.6,-0.039999999999999925,-0.06666666666666654,lpa_split,0.49971444907508455,0.5,-0.0002855509249154453,-0.0005711018498308906,0.008566527747463375
beta,lpa,olufsen,0.58,0.6,-0.020000000000000018,-0.03333333333333337,mpa_systolic,3943.038383377873,3942.837664265465,0.20071911240802365,5.0907272756160206e-05,-0.0015272181826848047
beta,lpa,olufsen,0.58,0.6,-0.020000000000000018,-0.03333333333333337,mpa_diastolic,4.531841867985011,4.536308204188096,-0.004466336203084786,-0.0009845751218934577,0.0295372536568037
beta,lpa,olufsen,0.58,0.6,-0.020000000000000018,-0.03333333333333337,mpa_mean,816.2647208986837,816.2097021608391,0.05501873784453437,6.740760088844496e-05,-0.0020222280266533467
beta,lpa,olufsen,0.58,0.6,-0.020000000000000018,-0.03333333333333337,rpa_split,0.5000168245256577,0.5,1.682452565765491e-05,3.364905131530982e-05,-0.0010094715394592935
beta,lpa,olufsen,0.58,0.6,-0.020000000000000018,-0.03333333333333337,lpa_split,0.49998317547434235,0.5,-1.682452565765491e-05,-3.364905131530982e-05,0.0010094715394592935
beta,lpa,olufsen,0.6,0.6,0.0,0.0,mpa_systolic,3942.837664265465,3942.837664265465,0.0,0.0,0.0
beta,lpa,olufsen,0.6,0.6,0.0,0.0,mpa_diastolic,4.536308204188096,4.536308204188096,0.0,0.0,0.0
beta,lpa,olufsen,0.6,0.6,0.0,0.0,mpa_mean,816.2097021608391,816.2097021608391,0.0,0.0,0.0
beta,lpa,olufsen,0.6,0.6,0.0,0.0,rpa_split,0.5,0.5,0.0,0.0,0.0
beta,lpa,olufsen,0.6,0.6,0.0,0.0,lpa_split,0.5,0.5,0.0,0.0,0.0
beta,lpa,olufsen,0.62,0.6,0.020000000000000018,0.03333333333333337,mpa_systolic,3942.2231173799087,3942.837664265465,-0.6145468855561376,-0.00015586411054299018,-0.0046759233162897
beta,lpa,olufsen,0.62,0.6,0.020000000000000018,0.03333333333333337,mpa_diastolic,4.54118707055043,4.536308204188096,0.0048788663623344775,0.00107551474519084,0.03226544235572517
beta,lpa,olufsen,0.62,0.6,0.020000000000000018,0.03333333333333337,mpa_mean,816.0327845029523,816.2097021608391,-0.17691765788686098,-0.0002167551517930845,-0.006502654553792528
beta,lpa,olufsen,0.62,0.6,0.020000000000000018,0.03333333333333337,rpa_split,0.49988558775708875,0.5,-0.00011441224291125485,-0.0002288244858225097,-0.006864734574675284
beta,lpa,olufsen,0.62,0.6,0.020000000000000018,0.03333333333333337,lpa_split,0.5001144122429113,0.5,0.00011441224291131036,0.00022882448582262072,0.0068647345746786145
beta,lpa,olufsen,0.64,0.6,0.040000000000000036,0.06666666666666674,mpa_systolic,3941.9237449446564,3942.837664265465,-0.913919320808418,-0.0002317922771945209,-0.00347688415791781
beta,lpa,olufsen,0.64,0.6,0.040000000000000036,0.06666666666666674,mpa_diastolic,4.542941614307505,4.536308204188096,0.006633410119409433,0.0014622926443325019,0.021934389664987505
beta,lpa,olufsen,0.64,0.6,0.040000000000000036,0.06666666666666674,mpa_mean,815.9465565903116,816.2097021608391,-0.263145570527513,-0.0003223994640480989,-0.0048359919607214785
beta,lpa,olufsen,0.64,0.6,0.040000000000000036,0.06666666666666674,rpa_split,0.4998253753801908,0.5,-0.00017462461980921606,-0.00034924923961843213,-0.005238738594276477
beta,lpa,olufsen,0.64,0.6,0.040000000000000036,0.06666666666666674,lpa_split,0.5001746246198092,0.5,0.00017462461980921606,0.00034924923961843213,0.005238738594276477
beta,lpa,olufsen,0.66,0.6,0.06000000000000005,0.10000000000000009,mpa_systolic,3941.0767512471352,3942.837664265465,-1.7609130183295747,-0.0004466105805696735,-0.004466105805696731
beta,lpa,olufsen,0.66,0.6,0.06000000000000005,0.10000000000000009,mpa_diastolic,4.549008718491839,4.536308204188096,0.012700514303743304,0.0027997467835227103,0.02799746783522708
beta,lpa,olufsen,0.66,0.6,0.06000000000000005,0.10000000000000009,mpa_mean,815.7020895174951,816.2097021608391,-0.5076126433440322,-0.000621914493297709,-0.006219144932977085
beta,lpa,olufsen,0.66,0.6,0.06000000000000005,0.10000000000000009,rpa_split,0.499660957440556,0.5,-0.00033904255944400274,-0.0006780851188880055,-0.006780851188880049
beta,lpa,olufsen,0.66,0.6,0.06000000000000005,0.10000000000000009,lpa_split,0.5003390425594441,0.5,0.00033904255944405826,0.0006780851188881165,0.006780851188881159
beta,lpa,olufsen,0.68,0.6,0.08000000000000007,0.13333333333333347,mpa_systolic,3940.8863659833833,3942.837664265465,-1.9512982820815523,-0.0004948969367332732,-0.003711727025499545
beta,lpa,olufsen,0.68,0.6,0.08000000000000007,0.13333333333333347,mpa_diastolic,4.5492206812709135,4.536308204188096,0.01291247708281773,0.0028464726164100645,0.021348544623075463
beta,lpa,olufsen,0.68,0.6,0.08000000000000007,0.13333333333333347,mpa_mean,815.6459973708347,816.2097021608391,-0.5637047900044081,-0.0006906372081979082,-0.005179779061484306
beta,lpa,olufsen,0.68,0.6,0.08000000000000007,0.13333333333333347,rpa_split,0.4996130281546822,0.5,-0.00038697184531777395,-0.0007739436906355479,-0.005804577679766603
beta,lpa,olufsen,0.68,0.6,0.08000000000000007,0.13333333333333347,lpa_split,0.5003869718453178,0.5,0.00038697184531777395,0.0007739436906355479,0.005804577679766603
beta,lpa,olufsen,0.7,0.6,0.09999999999999998,0.16666666666666663,mpa_systolic,3940.4215658040184,3942.837664265465,-2.4160984614463814,-0.0006127816225719481,-0.003676689735431689
beta,lpa,olufsen,0.7,0.6,0.09999999999999998,0.16666666666666663,mpa_diastolic,4.552293916602632,4.536308204188096,0.015985712414535946,0.003523947601218391,0.02114368560731035
beta,lpa,olufsen,0.7,0.6,0.09999999999999998,0.16666666666666663,mpa_mean,815.511166434417,816.2097021608391,-0.6985357264221648,-0.0008558287466724011,-0.005134972480034408
beta,lpa,olufsen,0.7,0.6,0.09999999999999998,0.16666666666666663,rpa_split,0.4995169268944541,0.5,-0.0004830731055459059,-0.0009661462110918118,-0.005796877266550871
beta,lpa,olufsen,0.7,0.6,0.09999999999999998,0.16666666666666663,lpa_split,0.5004830731055459,0.5,0.00048307310554585037,0.0009661462110917007,0.005796877266550205
beta,lpa,olufsen,0.72,0.6,0.12,0.2,mpa_systolic,3940.051422661346,3942.837664265465,-2.7862416041189135,-0.0007066589703580859,-0.003533294851790429
beta,lpa,olufsen,0.72,0.6,0.12,0.2,mpa_diastolic,4.552802337396164,4.536308204188096,0.016494133208068362,0.0036360256987918805,0.0181801284939594
beta,lpa,olufsen,0.72,0.6,0.12,0.2,mpa_mean,815.401986787366,816.2097021608391,-0.8077153734731155,-0.0009895929579552465,-0.004947964789776232
beta,lpa,olufsen,0.72,0.6,0.12,0.2,rpa_split,0.49942294798934694,0.5,-0.0005770520106530563,-0.0011541040213061127,-0.005770520106530563
beta,lpa,olufsen,0.72,0.6,0.12,0.2,lpa_split,0.5005770520106531,0.5,0.0005770520106530563,0.0011541040213061127,0.005770520106530563
beta,lpa,olufsen,0.74,0.6,0.14,0.23333333333333336,mpa_systolic,3939.7865135503152,3942.837664265465,-3.0511507151495607,-0.0007738463956562559,-0.003316484552812525
beta,lpa,olufsen,0.74,0.6,0.14,0.23333333333333336,mpa_diastolic,4.549951622807676,4.536308204188096,0.013643418619579961,0.0030076039822390876,0.012889731352453231
beta,lpa,olufsen,0.74,0.6,0.14,0.23333333333333336,mpa_mean,815.3212857660628,816.2097021608391,-0.8884163947763,-0.0010884658592323767,-0.004664853682424471
beta,lpa,olufsen,0.74,0.6,0.14,0.23333333333333336,rpa_split,0.49932985363996585,0.5,-0.0006701463600341517,-0.0013402927200683035,-0.005744111657435586
beta,lpa,olufsen,0.74,0.6,0.14,0.23333333333333336,lpa_split,0.5006701463600342,0.5,0.0006701463600341517,0.0013402927200683035,0.005744111657435586
beta,lpa,olufsen,0.76,0.6,0.16000000000000003,0.2666666666666667,mpa_systolic,3939.52627057011,3942.837664265465,-3.3113936953550365,-0.0008398503761305466,-0.0031494389104895493
beta,lpa,olufsen,0.76,0.6,0.16000000000000003,0.2666666666666667,mpa_diastolic,4.541394490087555,4.536308204188096,0.005086285899459142,0.0011212390495785286,0.004204646435919481
beta,lpa,olufsen,0.76,0.6,0.16000000000000003,0.2666666666666667,mpa_mean,815.2376938580879,816.2097021608391,-0.9720083027511919,-0.0011908806035726977,-0.004465802263397616
beta,lpa,olufsen,0.76,0.6,0.16000000000000003,0.2666666666666667,rpa_split,0.49919717832647603,0.5,-0.0008028216735239679,-0.0016056433470479359,-0.006021162551429759
beta,lpa,olufsen,0.76,0.6,0.16000000000000003,0.2666666666666667,lpa_split,0.500802821673524,0.5,0.0008028216735239679,0.0016056433470479359,0.006021162551429759
beta,lpa,olufsen,0.78,0.6,0.18000000000000005,0.3000000000000001,mpa_systolic,3939.217541937475,3942.837664265465,-3.620122327989975,-0.0009181515031165732,-0.0030605050103885765
