name,time,flow_in,flow_out,pressure_in,pressure_out
branch2_seg0,3.8660801564027372e+00,3.9390654791542663e+00,3.9390654791542663e+00,5.3018261868881571e+04,5.2978871214090024e+04
branch2_seg0,3.8670576735092865e+00,3.9610257971962213e+00,3.9610257971962213e+00,5.3330998508255776e+04,5.3291388250283817e+04
branch2_seg0,3.8680351906158359e+00,3.9848905603079401e+00,3.9848905603079401e+00,5.3643518756495883e+04,5.3603669850892802e+04
branch2_seg0,3.8690127077223853e+00,4.0126587447308522e+00,4.0126587447308522e+00,5.3975883207102990e+04,5.3935756619655680e+04
branch2_seg0,3.8699902248289346e+00,4.0456556771772529e+00,4.0456556771772529e+00,5.4338557778068272e+04,5.4298101221296492e+04
branch2_seg0,3.8709677419354840e+00,4.0828312684362054e+00,4.0828312684362054e+00,5.4732613281980382e+04,5.4691784969296023e+04
branch2_seg0,3.8719452590420333e+00,4.1223847788350048e+00,4.1223847788350048e+00,5.5145418968125850e+04,5.5104195120337507e+04
branch2_seg0,3.8729227761485827e+00,4.1611996975526822e+00,4.1611996975526822e+00,5.5559428241879235e+04,5.5517816244903705e+04
branch2_seg0,3.8739002932551321e+00,4.1972684935567610e+00,4.1972684935567610e+00,5.5954773733920214e+04,5.5912801048984657e+04
branch2_seg0,3.8748778103616814e+00,4.2292066961565498e+00,4.2292066961565498e+00,5.6320965496509110e+04,5.6278673429547540e+04
branch2_seg0,3.8758553274682308e+00,4.2580804686040068e+00,4.2580804686040068e+00,5.6656991845195866e+04,5.6614411040509833e+04
branch2_seg0,3.8768328445747802e+00,4.2857740333912577e+00,4.2857740333912577e+00,5.6976247557087372e+04,5.6933389816753457e+04
branch2_seg0,3.8778103616813295e+00,4.3156237161983668e+00,4.3156237161983668e+00,5.7297750262113339e+04,5.7254594024951351e+04
branch2_seg0,3.8787878787878789e+00,4.3499004128720058e+00,4.3499004128720058e+00,5.7643624609230297e+04,5.7600125605101581e+04
branch2_seg0,3.8797653958944283e+00,4.3902884744302542e+00,4.3902884744302542e+00,5.8026804760212741e+04,5.7982901875468444e+04
branch2_seg0,3.8807429130009776e+00,4.4359223339525089e+00,4.4359223339525089e+00,5.8450598932774199e+04,5.8406239709434674e+04
branch2_seg0,3.8817204301075270e+00,4.4850249698821951e+00,4.4850249698821951e+00,5.8903079265439213e+04,5.8858229015740391e+04
branch2_seg0,3.8826979472140764e+00,4.5341975011922884e+00,4.5341975011922884e+00,5.9365841833849496e+04,5.9320499858837567e+04
branch2_seg0,3.8836754643206257e+00,4.5810335830064295e+00,4.5810335830064286e+00,5.9816414033230933e+04,5.9770603697400875e+04
branch2_seg0,3.8846529814271751e+00,4.6236464447933141e+00,4.6236464447933150e+00,6.0241178608450522e+04,6.0194942144002584e+04
branch2_seg0,3.8856304985337244e+00,4.6627777286936807e+00,4.6627777286936798e+00,6.0636157662069731e+04,6.0589529884782794e+04
branch2_seg0,3.8866080156402738e+00,4.7001537908855795e+00,4.7001537908855804e+00,6.1013355703747198e+04,6.0966354165838340e+04
branch2_seg0,3.8875855327468232e+00,4.7392793808109674e+00,4.7392793808109666e+00,6.1392031017587309e+04,6.1344638223779191e+04
branch2_seg0,3.8885630498533725e+00,4.7827203423137234e+00,4.7827203423137234e+00,6.1796408123157285e+04,6.1748580919734151e+04
branch2_seg0,3.8895405669599219e+00,4.8325690673739148e+00,4.8325690673739148e+00,6.2242074754979323e+04,6.2193749064305586e+04
branch2_seg0,3.8905180840664713e+00,4.8881761414739344e+00,4.8881761414739344e+00,6.2734801565065653e+04,6.2685919803650911e+04
branch2_seg0,3.8914956011730206e+00,4.9477944035540586e+00,4.9477944035540586e+00,6.3263370203647457e+04,6.3213892259611916e+04
branch2_seg0,3.8924731182795700e+00,5.0076893993166713e+00,5.0076893993166713e+00,6.3808221090347972e+04,6.3758144196354806e+04
branch2_seg0,3.8934506353861194e+00,5.0649621855562090e+00,5.0649621855562090e+00,6.4343561414967146e+04,6.4292911793111583e+04
branch2_seg0,3.8944281524926687e+00,5.1170891781607253e+00,5.1170891781607253e+00,6.4851664927651174e+04,6.4800494035869568e+04
branch2_seg0,3.8954056695992181e+00,5.1643629154904662e+00,5.1643629154904662e+00,6.5324466770285951e+04,6.5272823141131048e+04
branch2_seg0,3.8963831867057674e+00,5.2082521422657679e+00,5.2082521422657679e+00,6.5771641966227195e+04,6.5719559444804530e+04
branch2_seg0,3.8973607038123168e+00,5.2524010981581375e+00,5.2524010981581375e+00,6.6212079404452466e+04,6.6159555393470888e+04
branch2_seg0,3.8983382209188662e+00,5.2996998098488106e+00,5.2996998098488106e+00,6.6672010722273873e+04,6.6619013724175384e+04
branch2_seg0,3.8993157380254155e+00,5.3527434309844848e+00,5.3527434309844848e+00,6.7169990395681511e+04,6.7116462961371653e+04
branch2_seg0,3.9002932551319649e+00,5.4112064049526287e+00,5.4112064049526287e+00,6.7714868080926390e+04,6.7660756016876869e+04
branch2_seg0,3.9012707722385143e+00,5.4734752204930679e+00,5.4734752204930679e+00,6.8296710296896694e+04,6.8241975544691770e+04
branch2_seg0,3.9022482893450636e+00,5.5355243000109926e+00,5.5355243000109926e+00,6.8895151634225127e+04,6.8839796391225012e+04
branch2_seg0,3.9032258064516130e+00,5.5939540267399677e+00,5.5939540267399677e+00,6.9480947927868285e+04,6.9425008387600872e+04
branch2_seg0,3.9042033235581624e+00,5.6455264451283895e+00,5.6455264451283895e+00,7.0031716717487099e+04,6.9975261453035826e+04
branch2_seg0,3.9051808406647117e+00,5.6899888823353049e+00,5.6899888823353049e+00,7.0534392883729714e+04,7.0477492994906352e+04
branch2_seg0,3.9061583577712611e+00,5.7284508490885058e+00,5.7284508490885058e+00,7.0995383201850826e+04,7.0938098693359949e+04
branch2_seg0,3.9071358748778104e+00,5.7646500152284528e+00,5.7646500152284528e+00,7.1432424772172555e+04,7.1374778272020252e+04
branch2_seg0,3.9081133919843598e+00,5.8018052361798302e+00,5.8018052361798302e+00,7.1873430803864161e+04,7.1815412751502357e+04
branch2_seg0,3.9090909090909092e+00,5.8430960186513188e+00,5.8430960186513188e+00,7.2340023846569253e+04,7.2281592886382743e+04
branch2_seg0,3.9100684261974585e+00,5.8886312101163352e+00,5.8886312101163352e+00,7.2844672626077634e+04,7.2785786313976481e+04
branch2_seg0,3.9110459433040079e+00,5.9370659181283916e+00,5.9370659181283916e+00,7.3379401332591122e+04,7.3320030673409827e+04
branch2_seg0,3.9120234604105573e+00,5.9841819894139290e+00,5.9841819894139290e+00,7.3923716785210752e+04,7.3863874965316616e+04
branch2_seg0,3.9130009775171066e+00,6.0261522538066741e+00,6.0261522538066741e+00,7.4445319144995141e+04,7.4385057622457069e+04
branch2_seg0,3.9139784946236560e+00,6.0590424736394946e+00,6.0590424736394946e+00,7.4917347412699892e+04,7.4856756987963498e+04
branch2_seg0,3.9149560117302054e+00,6.0820690396292081e+00,6.0820690396292081e+00,7.5321671842771626e+04,7.5260851152375340e+04
branch2_seg0,3.9159335288367547e+00,6.0959904398107776e+00,6.0959904398107776e+00,7.5661436542676194e+04,7.5600476638278094e+04
branch2_seg0,3.9169110459433041e+00,6.1046997702957650e+00,6.1046997702957650e+00,7.5953387502776735e+04,7.5892340505073764e+04
branch2_seg0,3.9178885630498534e+00,6.1118383330439165e+00,6.1118383330439165e+00,7.6227691938548785e+04,7.6166573555218347e+04
branch2_seg0,3.9188660801564028e+00,6.1213205511533602e+00,6.1213205511533602e+00,7.6509884378391318e+04,7.6448671172879782e+04
branch2_seg0,3.9198435972629522e+00,6.1338330630728661e+00,6.1338330630728661e+00,7.6817145048898587e+04,7.6755806718267850e+04
branch2_seg0,3.9208211143695015e+00,6.1484362059755018e+00,6.1484362059755018e+00,7.7144405489662866e+04,7.7082921127603127e+04
branch2_seg0,3.9217986314760509e+00,6.1607813654593553e+00,6.1607813654593553e+00,7.7471750374611598e+04,7.7410142560957000e+04
branch2_seg0,3.9227761485826003e+00,6.1666310265366162e+00,6.1666310265366162e+00,7.7764004718787692e+04,7.7702338408522322e+04
branch2_seg0,3.9237536656891496e+00,6.1613038481532838e+00,6.1613038481532838e+00,7.7989681957671099e+04,7.7928068919189565e+04
branch2_seg0,3.9247311827956990e+00,6.1434469784881749e+00,6.1434469784881749e+00,7.8125184062237953e+04,7.8063749592453067e+04
branch2_seg0,3.9257086999022484e+00,6.1134485243988479e+00,6.1134485243988479e+00,7.8170229689040338e+04,7.8109095203796343e+04
branch2_seg0,3.9266862170087977e+00,6.0754402572880375e+00,6.0754402572880375e+00,7.8140810580429737e+04,7.8080056177856852e+04
branch2_seg0,3.9276637341153471e+00,6.0336414320522307e+00,6.0336414320522307e+00,7.8070346119402500e+04,7.8010009705081960e+04
branch2_seg0,3.9286412512218964e+00,5.9929578663926035e+00,5.9929578663926035e+00,7.7989826945421039e+04,7.7929897366757112e+04
branch2_seg0,3.9296187683284458e+00,5.9549165865357381e+00,5.9549165865357381e+00,7.7923162811281960e+04,7.7863613645416612e+04
branch2_seg0,3.9305962854349952e+00,5.9192421952439354e+00,5.9192421952439354e+00,7.7870089337869271e+04,7.7810896915916819e+04
branch2_seg0,3.9315738025415445e+00,5.8816085443453536e+00,5.8816085443453536e+00,7.7812839925326116e+04,7.7754023839882662e+04
branch2_seg0,3.9325513196480939e+00,5.8374440479224550e+00,5.8374440479224550e+00,7.7714148271860264e+04,7.7655773831381041e+04
branch2_seg0,3.9335288367546433e+00,5.7812791070594942e+00,5.7812791070594942e+00,7.7538107777509853e+04,7.7480294986439258e+04
branch2_seg0,3.9345063538611926e+00,5.7111368412387025e+00,5.7111368412387025e+00,7.7255312331947076e+04,7.7198200963534691e+04
branch2_seg0,3.9354838709677420e+00,5.6269704937276117e+00,5.6269704937276117e+00,7.6861825155352431e+04,7.6805555450415151e+04
branch2_seg0,3.9364613880742914e+00,5.5331908716021365e+00,5.5331908716021365e+00,7.6372951214723580e+04,7.6317619306007546e+04
branch2_seg0,3.9374389051808407e+00,5.4346999698509793e+00,5.4346999698509793e+00,7.5826241492974164e+04,7.5771894493275671e+04
branch2_seg0,3.9384164222873901e+00,5.3376102802613694e+00,5.3376102802613694e+00,7.5259557395779440e+04,7.5206181292976820e+04
branch2_seg0,3.9393939393939394e+00,5.2444922241865743e+00,5.2444922241865743e+00,7.4705449148101005e+04,7.4653004225859142e+04
branch2_seg0,3.9403714565004888e+00,5.1559241334080816e+00,5.1559241334080816e+00,7.4170102659761003e+04,7.4118543418426925e+04
branch2_seg0,3.9413489736070382e+00,5.0676498245270896e+00,5.0676498245270896e+00,7.3639103513560491e+04,7.3588427015315232e+04
branch2_seg0,3.9423264907135875e+00,4.9747276167306032e+00,4.9747276167306032e+00,7.3073309023492911e+04,7.3023561747325599e+04
branch2_seg0,3.9433040078201369e+00,4.8707382342641790e+00,4.8707382342641790e+00,7.2432042125762586e+04,7.2383334743419939e+04
branch2_seg0,3.9442815249266863e+00,4.7529532663288485e+00,4.7529532663288485e+00,7.1679301541440203e+04,7.1631772008776898e+04
branch2_seg0,3.9452590420332356e+00,4.6208086464175588e+00,4.6208086464175588e+00,7.0807270962616763e+04,7.0761062876152588e+04
branch2_seg0,3.9462365591397850e+00,4.4791160133789854e+00,4.4791160133789854e+00,6.9831153293982934e+04,6.9786362133849150e+04
branch2_seg0,3.9472140762463344e+00,4.3337121002616685e+00,4.3337121002616685e+00,6.8794677530646964e+04,6.8751340409644356e+04
branch2_seg0,3.9481915933528837e+00,4.1923362754790459e+00,4.1923362754790459e+00,6.7745488160860317e+04,6.7703564798105523e+04
branch2_seg0,3.9491691104594331e+00,4.0589778961661338e+00,4.0589778961661338e+00,6.6728265240475477e+04,6.6687675461513820e+04
branch2_seg0,3.9501466275659824e+00,3.9353616248825247e+00,3.9353616248825247e+00,6.5758308577666307e+04,6.5718954961417476e+04
branch2_seg0,3.9511241446725318e+00,3.8172930934500142e+00,3.8172930934500142e+00,6.4825918848579808e+04,6.4787745917645305e+04
branch2_seg0,3.9521016617790812e+00,3.6992248275156534e+00,3.6992248275156534e+00,6.3889167869739853e+04,6.3852175621464696e+04
branch2_seg0,3.9530791788856305e+00,3.5732708414755492e+00,3.5732708414755492e+00,6.2900094310522560e+04,6.2864361602107805e+04
branch2_seg0,3.9540566959921799e+00,3.4354240030149210e+00,3.4354240030149210e+00,6.1812335815541432e+04,6.1777981575511280e+04
branch2_seg0,3.9550342130987293e+00,3.2841328315281029e+00,3.2841328315281029e+00,6.0611047119568328e+04,6.0578205791253044e+04
branch2_seg0,3.9560117302052786e+00,3.1244961649699508e+00,3.1244961649699508e+00,5.9309568805754418e+04,5.9278323844104714e+04
branch2_seg0,3.9569892473118280e+00,2.9634683686593641e+00,2.9634683686593641e+00,5.7958889874567452e+04,5.7929255190880867e+04
branch2_seg0,3.9579667644183774e+00,2.8109858940699604e+00,2.8109858940699604e+00,5.6619721108644051e+04,5.6591611249703354e+04
branch2_seg0,3.9589442815249267e+00,2.6730851827217261e+00,2.6730851827217261e+00,5.5354060411931314e+04,5.5327329560104095e+04
branch2_seg0,3.9599217986314761e+00,2.5532318612480096e+00,2.5532318612480096e+00,5.4191041415290696e+04,5.4165509096678215e+04
branch2_seg0,3.9608993157380255e+00,2.4474538554397860e+00,2.4474538554397860e+00,5.3128864047407922e+04,5.3104389508853521e+04
branch2_seg0,3.9618768328445748e+00,2.3493693038743348e+00,2.3493693038743348e+00,5.2122381050970929e+04,5.2098887357932188e+04
branch2_seg0,3.9628543499511242e+00,2.2488611443727313e+00,2.2488611443727313e+00,5.1112897493597156e+04,5.1090408882153431e+04
branch2_seg0,3.9638318670576735e+00,2.1397423122667485e+00,2.1397423122667485e+00,5.0037381631694923e+04,5.0015984208572256e+04
branch2_seg0,3.9648093841642229e+00,2.0185511775711289e+00,2.0185511775711289e+00,4.8867772516987454e+04,4.8847587005211739e+04
branch2_seg0,3.9657869012707723e+00,1.8902594520809288e+00,1.8902594520809288e+00,4.7610873820490218e+04,4.7591971225969421e+04
branch2_seg0,3.9667644183773216e+00,1.7630046921322340e+00,1.7630046921322340e+00,4.6324666062514640e+04,4.6307036015593309e+04
branch2_seg0,3.9677419354838710e+00,1.6496866893840185e+00,1.6496866893840183e+00,4.5086439088001913e+04,4.5069942221108075e+04
branch2_seg0,3.9687194525904204e+00,1.5593561143580881e+00,1.5593561143580883e+00,4.3982835174266118e+04,4.3967241613122533e+04
branch2_seg0,3.9696969696969697e+00,1.4982397904644731e+00,1.4982397904644729e+00,4.3064053986854247e+04,4.3049071588949613e+04
branch2_seg0,3.9706744868035191e+00,1.4629424189903228e+00,1.4629424189903228e+00,4.2341493759849582e+04,4.2326864335659680e+04
branch2_seg0,3.9716520039100685e+00,1.4459424657212225e+00,1.4459424657212225e+00,4.1766052726773582e+04,4.1751593302116373e+04
branch2_seg0,3.9726295210166178e+00,1.4336021934321566e+00,1.4336021934321566e+00,4.1262224041454800e+04,4.1247888019520477e+04
branch2_seg0,3.9736070381231672e+00,1.4159399598154994e+00,1.4159399598154994e+00,4.0738622095265098e+04,4.0724462695666938e+04
branch2_seg0,3.9745845552297165e+00,1.3858631499364771e+00,1.3858631499364771e+00,4.0142132722150382e+04,4.0128274090651023e+04
branch2_seg0,3.9755620723362659e+00,1.3474199055460692e+00,1.3474199055460692e+00,3.9463694880675357e+04,3.9450220681619896e+04
branch2_seg0,3.9765395894428153e+00,1.3101171366838962e+00,1.3101171366838962e+00,3.8767701050610507e+04,3.8754599879243666e+04
branch2_seg0,3.9775171065493646e+00,1.2914977197632826e+00,1.2914977197632826e+00,3.8155538585490322e+04,3.8142623608292684e+04
branch2_seg0,3.9784946236559140e+00,1.3058944448146959e+00,1.3058944448146959e+00,3.7754893290100394e+04,3.7741834345652256e+04
branch2_seg0,3.9794721407624634e+00,1.3647905255503776e+00,1.3647905255503778e+00,3.7654240119833310e+04,3.7640592214577802e+04
branch2_seg0,3.9804496578690127e+00,1.4664980458831756e+00,1.4664980458831756e+00,3.7891868299426475e+04,3.7877203318967651e+04
branch2_seg0,3.9814271749755621e+00,1.6018535808815766e+00,1.6018535808815766e+00,3.8414487479923046e+04,3.8398468944114233e+04
branch2_seg0,3.9824046920821115e+00,1.7506469124789847e+00,1.7506469124789847e+00,3.9115497147925758e+04,3.9097990678800976e+04
branch2_seg0,3.9833822091886608e+00,1.8947274469997684e+00,1.8947274469997684e+00,3.9844365658488059e+04,3.9825418384018056e+04
branch2_seg0,3.9843597262952102e+00,2.0182763956847145e+00,2.0182763956847145e+00,4.0488027577449495e+04,4.0467844813492651e+04
branch2_seg0,3.9853372434017595e+00,2.1212674187129497e+00,2.1212674187129497e+00,4.0990048702600878e+04,4.0968836028413753e+04
branch2_seg0,3.9863147605083089e+00,2.2142551667466925e+00,2.2142551667466925e+00,4.1412522455005615e+04,4.1390379903338144e+04
branch2_seg0,3.9872922776148583e+00,2.3239178163375476e+00,2.3239178163375476e+00,4.1898619659344993e+04,4.1875380481181623e+04
branch2_seg0,3.9882697947214076e+00,2.4777541184455374e+00,2.4777541184455374e+00,4.2669775742248137e+04,4.2644998201063681e+04
branch2_seg0,3.9892473118279570e+00,2.7029713617041331e+00,2.7029713617041331e+00,4.3921949115651580e+04,4.3894919402034539e+04
branch2_seg0,3.9902248289345064e+00,3.0078999237415585e+00,3.0078999237415585e+00,4.5793512535308779e+04,4.5763433536071367e+04
branch2_seg0,3.9912023460410557e+00,3.3852083248240983e+00,3.3852083248240983e+00,4.8263598232025819e+04,4.8229746148777580e+04
branch2_seg0,3.9921798631476051e+00,3.8013768627883220e+00,3.8013768627883220e+00,5.1177154768954213e+04,5.1139141000326330e+04
branch2_seg0,3.9931573802541545e+00,4.2129394011118606e+00,4.2129394011118606e+00,5.4217107106260490e+04,5.4174977712249376e+04
branch2_seg0,3.9941348973607038e+00,4.5663852251225183e+00,4.5663852251225174e+00,5.7027218525900716e+04,5.6981554673649480e+04
branch2_seg0,3.9951124144672532e+00,4.8231759389163704e+00,4.8231759389163713e+00,5.9243238904028207e+04,5.9195007144639050e+04
branch2_seg0,3.9960899315738025e+00,4.9591287967059410e+00,4.9591287967059401e+00,6.0656952168833952e+04,6.0607360880866887e+04
branch2_seg0,3.9970674486803519e+00,4.9848722512637256e+00,4.9848722512637256e+00,6.1206398954241493e+04,6.1156550231728856e+04
branch2_seg0,3.9980449657869013e+00,4.9312765672441419e+00,4.9312765672441419e+00,6.1089614119685473e+04,6.1040301354013034e+04
branch2_seg0,3.9990224828934506e+00,4.8580292667842633e+00,4.8580292667842633e+00,6.0624682636743390e+04,6.0576102344075545e+04
branch2_seg0,4.0000000000000000e+00,4.8232560583490107e+00,4.8232560583490107e+00,6.0305875892241464e+04,6.0257643331657971e+04
branch2_seg0,4.0009775171065494e+00,5.1378092493640102e+00,5.1378092493640102e+00,6.1885302239802768e+04,6.1833924147309124e+04
branch2_seg0,4.0019550342130987e+00,5.4204688110593082e+00,5.4204688110593082e+00,6.4030447373642768e+04,6.3976242685532176e+04
branch2_seg0,4.0029325513196481e+00,5.9168286497047893e+00,5.9168286497047893e+00,6.7346711003306962e+04,6.7287542716809927e+04
branch2_seg0,4.0039100684261975e+00,6.4578479194668592e+00,6.4578479194668592e+00,7.1426072223292096e+04,7.1361493744097417e+04
branch2_seg0,4.0048875855327468e+00,7.0631212262975964e+00,7.0631212262975964e+00,7.6061123790400132e+04,7.5990492578137171e+04
branch2_seg0,4.0058651026392962e+00,7.6587063449337025e+00,7.6587063449337025e+00,8.0883323942294766e+04,8.0806736878845419e+04
branch2_seg0,4.0068426197458455e+00,8.2323197972249584e+00,8.2323197972249584e+00,8.5667349761293837e+04,8.5585026563321589e+04
branch2_seg0,4.0078201368523949e+00,8.7711884261823023e+00,8.7711884261823023e+00,9.0278386453067258e+04,9.0190674568805436e+04
branch2_seg0,4.0087976539589443e+00,9.2877484396249184e+00,9.2877484396249184e+00,9.4723487314811733e+04,9.4630609830415488e+04
branch2_seg0,4.0097751710654936e+00,9.8016144037839918e+00,9.8016144037839918e+00,9.9157098199573316e+04,9.9059082055535488e+04
branch2_seg0,4.0107526881720430e+00,1.0345452180027735e+01,1.0345452180027735e+01,1.0377687120633884e+05,1.0367341668453855e+05
branch2_seg0,4.0117302052785924e+00,1.0936678516870291e+01,1.0936678516870291e+01,1.0876794813562112e+05,1.0865858135045243e+05
branch2_seg0,4.0127077223851417e+00,1.1587890269856336e+01,1.1587890269856336e+01,1.1424432465537729e+05,1.1412844575267872e+05
branch2_seg0,4.0136852394916911e+00,1.2293312150825770e+01,1.2293312150825770e+01,1.2022591853879392e+05,1.2010298541728567e+05
branch2_seg0,4.0146627565982405e+00,1.3040246912470629e+01,1.3040246912470629e+01,1.2663171568106940e+05,1.2650131321194467e+05
branch2_seg0,4.0156402737047898e+00,1.3806925571964481e+01,1.3806925571964481e+01,1.3333260742017321e+05,1.3319453816445358e+05
branch2_seg0,4.0166177908113392e+00,1.4574958422910735e+01,1.4574958422910735e+01,1.4018596370938499e+05,1.4004021412515591e+05
branch2_seg0,4.0175953079178885e+00,1.5334549321158095e+01,1.5334549321158095e+01,1.4709674078072130e+05,1.4694339528750972e+05
branch2_seg0,4.0185728250244379e+00,1.6086232152631879e+01,1.6086232152631879e+01,1.5403798003477752e+05,1.5387711771325121e+05
branch2_seg0,4.0195503421309873e+00,1.6839196223984882e+01,1.6839196223984882e+01,1.6105523334464026e+05,1.6088684138240042e+05
branch2_seg0,4.0205278592375366e+00,1.7609222882952587e+01,1.7609222882952587e+01,1.6824481938915452e+05,1.6806872716032501e+05
branch2_seg0,4.0215053763440860e+00,1.8410104605632725e+01,1.8410104605632725e+01,1.7571894358050212e+05,1.7553484253444581e+05
branch2_seg0,4.0224828934506354e+00,1.9251156006448120e+01,1.9251156006448120e+01,1.8356335640554258e+05,1.8337084484547807e+05
branch2_seg0,4.0234604105571847e+00,2.0132482433849933e+01,2.0132482433849933e+01,1.9181071757652922e+05,1.9160939275219073e+05
branch2_seg0,4.0244379276637341e+00,2.1047493353967706e+01,2.1047493353967706e+01,2.0043367129845952e+05,2.0022319636491986e+05
branch2_seg0,4.0254154447702835e+00,2.1983429279264595e+01,2.1983429279264598e+01,2.0935728925336842e+05,2.0913745496057579e+05
branch2_seg0,4.0263929618768328e+00,2.2927783095469451e+01,2.2927783095469447e+01,2.1848673586547293e+05,2.1825745803451823e+05
branch2_seg0,4.0273704789833822e+00,2.3870896042504697e+01,2.3870896042504697e+01,2.2774312424268070e+05,2.2750441528225565e+05
branch2_seg0,4.0283479960899315e+00,2.4810300803168236e+01,2.4810300803168236e+01,2.3708527447937560e+05,2.3683717147134393e+05
branch2_seg0,4.0293255131964809e+00,2.5749554633043108e+01,2.5749554633043108e+01,2.4652306903133885e+05,2.4626557348500841e+05
branch2_seg0,4.0303030303030303e+00,2.6697771292923864e+01,2.6697771292923864e+01,2.5610685583782886e+05,2.5583987812489964e+05
branch2_seg0,4.0312805474095796e+00,2.7664427492140923e+01,2.7664427492140923e+01,2.6590842251812352e+05,2.6563177824320208e+05
branch2_seg0,4.0322580645161290e+00,2.8657093561002743e+01,2.8657093561002743e+01,2.7599030729615554e+05,2.7570373636054556e+05
branch2_seg0,4.0332355816226784e+00,2.9677521629010808e+01,2.9677521629010808e+01,2.8638581602190103e+05,2.8608904080561089e+05
branch2_seg0,4.0342130987292277e+00,3.0722372573890262e+01,3.0722372573890262e+01,2.9708546178683534e+05,2.9677823806109646e+05
branch2_seg0,4.0351906158357771e+00,3.1783511474802328e+01,3.1783511474802328e+01,3.0804488441189483e+05,3.0772704929714685e+05
branch2_seg0,4.0361681329423265e+00,3.2852113866610935e+01,3.2852113866610935e+01,3.1919945916493365e+05,3.1887093802626745e+05
branch2_seg0,4.0371456500488758e+00,3.3920740323451113e+01,3.3920740323451120e+01,3.3049004300717666e+05,3.3015083560394222e+05
branch2_seg0,4.0381231671554252e+00,3.4986781644710341e+01,3.4986781644710341e+01,3.4188043570643035e+05,3.4153056788998324e+05
branch2_seg0,4.0391006842619745e+00,3.6051996384197984e+01,3.6051996384197984e+01,3.5337038349605451e+05,3.5300986353221250e+05
branch2_seg0,4.0400782013685239e+00,3.7122441932195031e+01,3.7122441932195031e+01,3.6498993900515448e+05,3.6461871458583249e+05
branch2_seg0,4.0410557184750733e+00,3.8204894708290652e+01,3.8204894708290652e+01,3.7678750492729392e+05,3.7640545598021103e+05
branch2_seg0,4.0420332355816226e+00,3.9305021334614921e+01,3.9305021334614921e+01,3.8880710413759772e+05,3.8841405392425158e+05
branch2_seg0,4.0430107526881720e+00,4.0424212866240488e+01,4.0424212866240495e+01,4.0107256809932395e+05,4.0066832597066159e+05
branch2_seg0,4.0439882697947214e+00,4.1559894970444610e+01,4.1559894970444603e+01,4.1357530605380167e+05,4.1315970710409718e+05
branch2_seg0,4.0449657869012707e+00,4.2705523227309669e+01,4.2705523227309669e+01,4.2627882564469177e+05,4.2585177041241870e+05
branch2_seg0,4.0459433040078201e+00,4.3853772189260638e+01,4.3853772189260638e+01,4.3912899167547293e+05,4.3869045395358029e+05
branch2_seg0,4.0469208211143695e+00,4.4998247104192359e+01,4.4998247104192359e+01,4.5207489230087359e+05,4.5162490982983168e+05
branch2_seg0,4.0478983382209188e+00,4.6136477863763574e+01,4.6136477863763574e+01,4.6508373179703538e+05,4.6462236701839778e+05
branch2_seg0,4.0488758553274682e+00,4.7269779374139496e+01,4.7269779374139496e+01,4.7815295929753722e+05,4.7768026150379580e+05
branch2_seg0,4.0498533724340176e+00,4.8403347525611458e+01,4.8403347525611458e+01,4.9130691202319990e+05,4.9082287854794372e+05
branch2_seg0,4.0508308895405669e+00,4.9543360737318935e+01,4.9543360737318935e+01,5.0458785006206902e+05,5.0409241645469586e+05
branch2_seg0,4.0518084066471163e+00,5.0695329458194244e+01,5.0695329458194244e+01,5.1803651241214108e+05,5.1752955911755905e+05
branch2_seg0,4.0527859237536656e+00,5.1861193384398966e+01,5.1861193384398966e+01,5.3167759656969062e+05,5.3115898463584657e+05
branch2_seg0,4.0537634408602150e+00,5.3039261708417399e+01,5.3039261708417399e+01,5.4550727718739992e+05,5.4497688457031560e+05
branch2_seg0,4.0547409579667644e+00,5.4223983803891912e+01,5.4223983803891912e+01,5.5949515754693968e+05,5.5895291770890087e+05
branch2_seg0,4.0557184750733137e+00,5.5408571204801731e+01,5.5408571204801731e+01,5.7359184844479978e+05,5.7303776273275167e+05
branch2_seg0,4.0566959921798631e+00,5.6586588520189714e+01,5.6586588520189714e+01,5.8774711949409184e+05,5.8718125360888999e+05
branch2_seg0,4.0576735092864125e+00,5.7754812606206485e+01,5.7754812606206485e+01,6.0192426391155052e+05,6.0134671578548849e+05
branch2_seg0,4.0586510263929618e+00,5.8913513641892749e+01,5.8913513641892749e+01,6.1611322940621222e+05,6.1552409426979325e+05
branch2_seg0,4.0596285434995112e+00,6.0066877749503711e+01,6.0066877749503711e+01,6.3033038180450781e+05,6.2972971302701265e+05
branch2_seg0,4.0606060606060606e+00,6.1220693618636609e+01,6.1220693618636609e+01,6.4461269441603217e+05,6.4400048747984588e+05
branch2_seg0,4.0615835777126099e+00,6.2380870147488253e+01,6.2380870147488253e+01,6.5900120351714012e+05,6.5837739481566520e+05
branch2_seg0,4.0625610948191593e+00,6.3550638450410069e+01,6.3550638450410069e+01,6.7352707716290106e+05,6.7289157077839691e+05
branch2_seg0,4.0635386119257086e+00,6.4730066049232732e+01,6.4730066049232732e+01,6.8819794813763478e+05,6.8755064747714240e+05
branch2_seg0,4.0645161290322580e+00,6.5915411712078523e+01,6.5915411712078523e+01,7.0299638412978523e+05,7.0233723001266457e+05
branch2_seg0,4.0654936461388074e+00,6.7101088550501814e+01,6.7101088550501814e+01,7.1788363055934326e+05,7.1721261967383826e+05
